other_departing_flights,Premium economy,12/30/2023,1/17/2024,2:30 PM,7:45 PM+1,Turkish Airlines Air Europa,35 hr 15 min,2 stops,4154 kg CO2,-6% emissions,$7835,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,2:30 PM,7:45 PM+1,Turkish Airlines Air Europa,35 hr 15 min,2 stops,4154 kg CO2,-6% emissions,$10104,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,6:45 PM,7:45 PM+1,Turkish Airlines Air Europa,31 hr,2 stops,4576 kg CO2,Avg emissions,$10104,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,2:50 PM,9:34 PM+1,Iberia COPA,36 hr 44 min,2 stops,5513 kg CO2,+24% emissions,$11854,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,2:50 PM,10:15 AM+2,Iberia COPA,49 hr 25 min,2 stops,5464 kg CO2,+23% emissions,$11854,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,7:10 PM,9:34 PM+1,Iberia COPA,32 hr 24 min,2 stops,5513 kg CO2,+24% emissions,$11854,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,7:10 PM,10:15 AM+2,Iberia COPA,45 hr 5 min,2 stops,5464 kg CO2,+23% emissions,$11854,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,7:10 PM,12:12 PM+2,Iberia COPA,47 hr 2 min,2 stops,5513 kg CO2,+24% emissions,$11854,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,7:40 AM,1:30 PM+1,Lufthansa Aeromexico,35 hr 50 min,2 stops,5391 kg CO2,+21% emissions,$15265,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,11:10 AM,1:30 PM+1,Lufthansa Aeromexico,32 hr 20 min,2 stops,5406 kg CO2,+22% emissions,$15265,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/18/2024,6:15 PM,7:45 PM+1,Air Europa,31 hr 30 min,1 stop,3367 kg CO2,-24% emissions,$7539,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/18/2024,10:45 AM,7:45 PM,Air Europa,15 hr,1 stop,3367 kg CO2,-24% emissions,$8623,round trip,Milan Malpensa Airport,José Martí international Airport
